Student_ID,Name,Gender,Age,Education_Level,Employment_Status,Device_Type,Internet_Connection_Quality,Enrollment_Date,Payment_Mode,ZAge Group
"STU174948","Krishna Reddy","Male",30,"Master","Employed","Mobile","High",2025-03-30 00:00:00.000,"Credit Card","30-34"
"STU177554","Meera Iyer","Male",30,"Master","Student","Mobile","High",2025-02-12 00:00:00.000,"UPI","30-34"
"STU178751","Ritika Singh","Male",30,"Master","Student","Mobile","High",2024-03-04 00:00:00.000,"UPI","30-34"
"STU179123","Priya Gupta","Male",30,"Master","Student","Mobile","High",2024-10-26 00:00:00.000,"UPI","30-34"
"STU179550","Aarav Bose","Male",30,"Master","Student","Mobile","High",2023-12-26 00:00:00.000,"NetBanking","30-34"
"STU179889","Neha Desai","Male",30,"Master","Employed","Mobile","High",2024-02-21 00:00:00.000,"Scholarship","30-34"
"STU180515","Arjun Reddy","Male",30,"Master","Employed","Mobile","High",2024-03-31 00:00:00.000,"NetBanking","30-34"
"STU180765","Rahul Sharma","Male",30,"Master","Employed","Mobile","High",2025-04-19 00:00:00.000,"Free","30-34"
"STU182203","Sakshi Bose","Male",30,"Master","Student","Mobile","High",2024-05-16 00:00:00.000,"Debit Card","30-34"
"STU182449","Meera Shah","Male",30,"Master","Employed","Mobile","High",2025-09-15 00:00:00.000,"Scholarship","30-34"
"STU182604","Rahul Nair","Male",30,"Master","Student","Mobile","High",2024-09-27 00:00:00.000,"Debit Card","30-34"
"STU185554","Nikhil Gupta","Male",30,"Master","Student","Mobile","High",2024-05-07 00:00:00.000,"Free","30-34"
"STU186878","Vihaan Bose","Male",30,"Master","Student","Mobile","High",2025-04-02 00:00:00.000,"UPI","30-34"
"STU187107","Vihaan Sharma","Male",30,"Master","Student","Mobile","High",2025-05-02 00:00:00.000,"Credit Card","30-34"
"STU187549","Aarav Shah","Male",30,"Master","Employed","Mobile","High",2024-05-31 00:00:00.000,"Credit Card","30-34"
"STU187981","Vihaan Nair","Male",30,"Master","Employed","Mobile","High",2024-08-02 00:00:00.000,"Scholarship","30-34"
"STU189298","Kavya Patel","Male",30,"Master","Employed","Mobile","High",2025-02-08 00:00:00.000,"UPI","30-34"
"STU189739","Kavya Sharma","Male",30,"Master","Unemployed","Mobile","High",2024-09-17 00:00:00.000,"UPI","30-34"
"STU190125","Meera Bhardwaj","Male",30,"Master","Employed","Mobile","High",2025-10-03 00:00:00.000,"Free","30-34"
"STU190615","Sakshi Reddy","Male",30,"Master","Self-Employed","Mobile","High",2025-03-22 00:00:00.000,"Free","30-34"
"STU191333","Vivaan Verma","Male",30,"Master","Employed","Mobile","High",2025-08-26 00:00:00.000,"UPI","30-34"
"STU191617","Nikhil Sharma","Male",30,"Master","Student","Mobile","High",2025-03-04 00:00:00.000,"Credit Card","30-34"
"STU192017","Meera Verma","Male",30,"Master","Student","Mobile","High",2024-04-15 00:00:00.000,"Free","30-34"
"STU192131","Aditya Verma","Male",30,"Master","Unemployed","Mobile","High",2023-10-31 00:00:00.000,"Scholarship","30-34"
"STU192791","Ananya Iyer","Male",30,"Master","Student","Mobile","High",2025-06-29 00:00:00.000,"Free","30-34"
"STU192820","Krishna Nair","Male",30,"Master","Student","Mobile","High",2025-06-14 00:00:00.000,"Debit Card","30-34"
"STU193601","Neha Joshi","Male",30,"Master","Student","Mobile","High",2023-11-22 00:00:00.000,"UPI","30-34"
"STU194356","Priya Patel","Male",30,"Master","Self-Employed","Mobile","High",2024-03-01 00:00:00.000,"UPI","30-34"
"STU195578","Nikhil Joshi","Male",30,"Master","Self-Employed","Mobile","High",2024-04-25 00:00:00.000,"Free","30-34"
"STU197392","Vihaan Joshi","Male",30,"Master","Employed","Mobile","High",2024-12-03 00:00:00.000,"UPI","30-34"
"STU198249","Meera Kumar","Male",30,"Master","Unemployed","Mobile","High",2025-02-24 00:00:00.000,"Debit Card","30-34"
"STU198314","Aarav Mehta","Male",30,"Master","Employed","Mobile","High",2023-10-27 00:00:00.000,"UPI","30-34"
"STU198429","Rahul Kumar","Male",30,"Master","Unemployed","Mobile","High",2024-06-09 00:00:00.000,"Debit Card","30-34"
"STU104775","Vivaan Sharma","Male",31,"Master","Student","Mobile","High",2025-01-08 00:00:00.000,"NetBanking","30-34"
"STU105047","Krishna Singh","Male",31,"Master","Employed","Mobile","High",2023-11-08 00:00:00.000,"Scholarship","30-34"
"STU105135","Isha Bhardwaj","Male",31,"Master","Employed","Mobile","High",2025-07-05 00:00:00.000,"UPI","30-34"
"STU105792","Priya Singh","Male",31,"Master","Employed","Mobile","High",2023-12-27 00:00:00.000,"Credit Card","30-34"
"STU107329","Priya Gupta","Male",31,"Master","Student","Mobile","High",2025-05-09 00:00:00.000,"UPI","30-34"
"STU108502","Ananya Nair","Male",31,"Master","Employed","Mobile","High",2025-06-08 00:00:00.000,"UPI","30-34"
"STU112977","Krishna Mehta","Male",31,"Master","Employed","Mobile","High",2024-02-24 00:00:00.000,"Scholarship","30-34"
"STU116319","Meera Kumar","Male",31,"Master","Student","Mobile","High",2024-10-19 00:00:00.000,"UPI","30-34"
"STU116931","Ritika Gupta","Male",31,"Master","Employed","Mobile","High",2024-04-10 00:00:00.000,"Credit Card","30-34"
"STU117366","Priya Reddy","Male",31,"Master","Employed","Mobile","High",2025-01-12 00:00:00.000,"Debit Card","30-34"
"STU117502","Aditya Mehta","Male",31,"Master","Employed","Mobile","High",2025-01-11 00:00:00.000,"Free","30-34"
"STU117504","Neha Bose","Male",31,"Master","Employed","Mobile","High",2023-11-08 00:00:00.000,"Debit Card","30-34"
"STU118464","Meera Desai","Male",31,"Master","Employed","Mobile","High",2025-08-02 00:00:00.000,"NetBanking","30-34"
"STU119290","Kavya Singh","Male",31,"Master","Employed","Mobile","High",2024-12-20 00:00:00.000,"Credit Card","30-34"
"STU119974","Aarav Joshi","Male",31,"Master","Student","Mobile","High",2024-08-20 00:00:00.000,"Free","30-34"
"STU120166","Neha Nair","Male",31,"Master","Student","Mobile","High",2024-07-26 00:00:00.000,"UPI","30-34"
"STU120937","Aditya Mehta","Male",31,"Master","Employed","Mobile","High",2024-12-26 00:00:00.000,"Scholarship","30-34"
"STU121749","Sakshi Desai","Male",31,"Master","Student","Mobile","High",2023-11-25 00:00:00.000,"Credit Card","30-34"
"STU122365","Kavya Verma","Male",31,"Master","Student","Mobile","High",2024-08-18 00:00:00.000,"UPI","30-34"
"STU122596","Krishna Patel","Male",31,"Master","Student","Mobile","High",2024-08-18 00:00:00.000,"Debit Card","30-34"
"STU123412","Ritika Reddy","Male",31,"Master","Employed","Mobile","High",2024-09-09 00:00:00.000,"Free","30-34"
"STU124299","Ananya Desai","Male",31,"Master","Student","Mobile","High",2025-09-07 00:00:00.000,"Credit Card","30-34"
"STU124342","Sneha Patel","Male",31,"Master","Employed","Mobile","High",2025-04-06 00:00:00.000,"Scholarship","30-34"
"STU125479","Priya Bhardwaj","Male",31,"Master","Student","Mobile","High",2024-04-28 00:00:00.000,"NetBanking","30-34"
"STU127037","Nikhil Gupta","Male",31,"Master","Student","Mobile","High",2025-06-29 00:00:00.000,"Free","30-34"
"STU128077","Meera Bose","Male",31,"Master","Student","Mobile","High",2025-07-07 00:00:00.000,"UPI","30-34"
"STU128197","Pooja Bhardwaj","Male",31,"Master","Student","Mobile","High",2025-08-01 00:00:00.000,"Credit Card","30-34"
"STU130052","Aarav Bose","Male",31,"Master","Employed","Mobile","High",2024-10-09 00:00:00.000,"Free","30-34"
"STU131458","Kavya Singh","Male",31,"Master","Student","Mobile","High",2024-05-11 00:00:00.000,"Free","30-34"
"STU131507","Vihaan Joshi","Male",31,"Master","Employed","Mobile","High",2025-01-27 00:00:00.000,"Free","30-34"
"STU133405","Sakshi Bose","Male",31,"Master","Student","Mobile","High",2025-04-24 00:00:00.000,"Free","30-34"
"STU133516","Aarav Bhardwaj","Male",31,"Master","Employed","Mobile","High",2024-06-27 00:00:00.000,"Credit Card","30-34"
"STU134459","Aditya Desai","Male",31,"Master","Student","Mobile","High",2025-01-03 00:00:00.000,"Credit Card","30-34"
"STU134507","Arjun Iyer","Male",31,"Master","Employed","Mobile","High",2023-12-21 00:00:00.000,"Credit Card","30-34"
"STU136109","Rahul Reddy","Male",31,"Master","Student","Mobile","High",2024-08-06 00:00:00.000,"UPI","30-34"
"STU136225","Nikhil Desai","Male",31,"Master","Student","Mobile","High",2025-10-04 00:00:00.000,"Scholarship","30-34"
"STU136453","Ritika Reddy","Male",31,"Master","Student","Mobile","High",2025-06-28 00:00:00.000,"UPI","30-34"
"STU137572","Sai Reddy","Male",31,"Master","Self-Employed","Mobile","High",2025-02-22 00:00:00.000,"Scholarship","30-34"
"STU137578","Sai Joshi","Male",31,"Master","Employed","Mobile","High",2024-05-04 00:00:00.000,"Debit Card","30-34"
"STU137712","Neha Verma","Male",31,"Master","Student","Mobile","High",2025-04-23 00:00:00.000,"UPI","30-34"
"STU138544","Priya Desai","Male",31,"Master","Employed","Mobile","High",2025-02-01 00:00:00.000,"Credit Card","30-34"
"STU140102","Aarav Desai","Male",31,"Master","Employed","Mobile","High",2024-12-07 00:00:00.000,"Free","30-34"
"STU141533","Priya Gupta","Male",31,"Master","Student","Mobile","High",2024-06-18 00:00:00.000,"NetBanking","30-34"
"STU143872","Sneha Reddy","Male",31,"Master","Employed","Mobile","High",2025-04-18 00:00:00.000,"UPI","30-34"
"STU144398","Ritika Joshi","Male",31,"Master","Employed","Mobile","High",2024-07-13 00:00:00.000,"NetBanking","30-34"
"STU145926","Kavya Verma","Male",31,"Master","Employed","Mobile","High",2024-09-02 00:00:00.000,"NetBanking","30-34"
"STU146092","Kavya Bose","Male",31,"Master","Employed","Mobile","High",2025-03-27 00:00:00.000,"Credit Card","30-34"
"STU147366","Nikhil Bhardwaj","Male",31,"Master","Employed","Mobile","High",2025-08-21 00:00:00.000,"Credit Card","30-34"
"STU149006","Sneha Mehta","Male",31,"Master","Student","Mobile","High",2024-08-02 00:00:00.000,"UPI","30-34"
"STU149036","Kavya Gupta","Male",31,"Master","Student","Mobile","High",2024-01-29 00:00:00.000,"UPI","30-34"
"STU149551","Pooja Joshi","Male",31,"Master","Student","Mobile","High",2025-01-10 00:00:00.000,"UPI","30-34"
"STU150567","Krishna Nair","Male",31,"Master","Employed","Mobile","High",2025-07-02 00:00:00.000,"UPI","30-34"
"STU150636","Aditya Desai","Male",31,"Master","Student","Mobile","High",2025-05-11 00:00:00.000,"UPI","30-34"
"STU151067","Kavya Bhardwaj","Male",31,"Master","Employed","Mobile","High",2024-10-18 00:00:00.000,"Debit Card","30-34"
"STU153003","Sakshi Iyer","Male",31,"Master","Student","Mobile","High",2024-11-11 00:00:00.000,"Debit Card","30-34"
"STU153143","Aarav Kumar","Male",31,"Master","Employed","Mobile","High",2025-10-05 00:00:00.000,"Scholarship","30-34"
"STU153888","Rohan Singh","Male",31,"Master","Student","Mobile","High",2024-08-05 00:00:00.000,"Scholarship","30-34"
"STU153953","Nikhil Shah","Male",31,"Master","Student","Mobile","High",2025-01-22 00:00:00.000,"Free","30-34"
"STU154471","Neha Verma","Male",31,"Master","Employed","Mobile","High",2025-07-23 00:00:00.000,"Free","30-34"
"STU155978","Ritika Mehta","Male",31,"Master","Employed","Mobile","High",2023-12-31 00:00:00.000,"UPI","30-34"
"STU155985","Krishna Bhardwaj","Male",31,"Master","Student","Mobile","High",2025-05-18 00:00:00.000,"UPI","30-34"
"STU156860","Krishna Reddy","Male",31,"Master","Unemployed","Mobile","High",2025-04-20 00:00:00.000,"Credit Card","30-34"
"STU157070","Vihaan Patel","Male",31,"Master","Student","Mobile","High",2024-11-23 00:00:00.000,"Free","30-34"
"STU157974","Ritika Reddy","Male",31,"Master","Student","Mobile","High",2025-04-27 00:00:00.000,"Debit Card","30-34"
"STU158471","Aditya Desai","Male",31,"Master","Self-Employed","Mobile","High",2023-11-28 00:00:00.000,"Credit Card","30-34"
"STU158616","Aarav Bhardwaj","Male",31,"Master","Student","Mobile","High",2024-12-29 00:00:00.000,"Free","30-34"
"STU158868","Sai Desai","Male",31,"Master","Employed","Mobile","High",2025-01-08 00:00:00.000,"UPI","30-34"
"STU160155","Sai Mehta","Male",31,"Master","Employed","Mobile","High",2024-01-07 00:00:00.000,"Free","30-34"
"STU160686","Aditya Bhardwaj","Male",31,"Master","Student","Mobile","High",2025-08-11 00:00:00.000,"NetBanking","30-34"
"STU161268","Aditya Reddy","Male",31,"Master","Unemployed","Mobile","High",2025-03-28 00:00:00.000,"Debit Card","30-34"
"STU161748","Ritika Mehta","Male",31,"Master","Employed","Mobile","High",2023-12-09 00:00:00.000,"UPI","30-34"
"STU164672","Rohan Joshi","Male",31,"Master","Employed","Mobile","High",2024-07-19 00:00:00.000,"Credit Card","30-34"
"STU164789","Sai Bhardwaj","Male",31,"Master","Student","Mobile","High",2025-01-17 00:00:00.000,"Debit Card","30-34"
"STU165033","Rahul Sharma","Male",31,"Master","Employed","Mobile","High",2025-03-10 00:00:00.000,"UPI","30-34"
"STU165363","Sneha Iyer","Male",31,"Master","Unemployed","Mobile","High",2024-11-08 00:00:00.000,"UPI","30-34"
"STU165902","Pooja Kumar","Male",31,"Master","Student","Mobile","High",2023-12-24 00:00:00.000,"UPI","30-34"
"STU166477","Sai Verma","Male",31,"Master","Student","Mobile","High",2024-09-08 00:00:00.000,"Free","30-34"
"STU167047","Kavya Shah","Male",31,"Master","Employed","Mobile","High",2024-11-15 00:00:00.000,"Credit Card","30-34"
"STU167905","Vivaan Nair","Male",31,"Master","Unemployed","Mobile","High",2025-01-04 00:00:00.000,"Scholarship","30-34"
"STU168988","Rohan Sharma","Male",31,"Master","Student","Mobile","High",2025-02-16 00:00:00.000,"UPI","30-34"
"STU170549","Nikhil Mehta","Male",31,"Master","Employed","Mobile","High",2025-04-25 00:00:00.000,"Free","30-34"
"STU170681","Pooja Patel","Male",31,"Master","Employed","Mobile","High",2025-04-16 00:00:00.000,"Free","30-34"
"STU171041","Priya Bhardwaj","Male",31,"Master","Student","Mobile","High",2024-07-09 00:00:00.000,"UPI","30-34"
"STU171227","Vivaan Gupta","Male",31,"Master","Employed","Mobile","High",2024-01-04 00:00:00.000,"UPI","30-34"
"STU172545","Sakshi Iyer","Male",31,"Master","Student","Mobile","High",2025-08-28 00:00:00.000,"Credit Card","30-34"
"STU173470","Sakshi Desai","Male",31,"Master","Student","Mobile","High",2024-12-10 00:00:00.000,"UPI","30-34"
"STU173689","Kavya Shah","Male",31,"Master","Student","Mobile","High",2023-11-20 00:00:00.000,"Free","30-34"
"STU173732","Pooja Singh","Male",31,"Master","Employed","Mobile","High",2024-12-16 00:00:00.000,"Debit Card","30-34"
"STU173853","Sai Patel","Male",31,"Master","Student","Mobile","High",2023-10-17 00:00:00.000,"Credit Card","30-34"
"STU175070","Ritika Kumar","Male",31,"Master","Employed","Mobile","High",2023-11-15 00:00:00.000,"Free","30-34"
"STU175725","Rahul Bose","Male",31,"Master","Student","Mobile","High",2024-06-22 00:00:00.000,"Scholarship","30-34"
"STU176259","Sakshi Mehta","Male",31,"Master","Employed","Mobile","High",2025-07-28 00:00:00.000,"NetBanking","30-34"
"STU177879","Isha Kumar","Male",31,"Master","Employed","Mobile","High",2025-04-14 00:00:00.000,"Debit Card","30-34"
"STU178290","Arjun Kumar","Male",31,"Master","Student","Mobile","High",2024-07-30 00:00:00.000,"Credit Card","30-34"
"STU181029","Rohan Singh","Male",31,"Master","Employed","Mobile","High",2025-04-14 00:00:00.000,"Free","30-34"
"STU182889","Arjun Reddy","Male",31,"Master","Employed","Mobile","High",2024-04-16 00:00:00.000,"Credit Card","30-34"
"STU183394","Pooja Gupta","Male",31,"Master","Employed","Mobile","High",2024-11-11 00:00:00.000,"Credit Card","30-34"
"STU185386","Kavya Patel","Male",31,"Master","Employed","Mobile","High",2024-03-19 00:00:00.000,"NetBanking","30-34"
"STU186229","Arjun Patel","Male",31,"Master","Self-Employed","Mobile","High",2025-08-02 00:00:00.000,"Debit Card","30-34"
"STU186457","Ananya Joshi","Male",31,"Master","Employed","Mobile","High",2024-04-05 00:00:00.000,"UPI","30-34"
"STU187059","Rohan Iyer","Male",31,"Master","Employed","Mobile","High",2025-07-20 00:00:00.000,"Credit Card","30-34"
"STU187737","Sakshi Iyer","Male",31,"Master","Employed","Mobile","High",2024-09-21 00:00:00.000,"Free","30-34"
"STU188661","Sai Sharma","Male",31,"Master","Employed","Mobile","High",2024-11-04 00:00:00.000,"NetBanking","30-34"
"STU188723","Neha Singh","Male",31,"Master","Student","Mobile","High",2024-12-13 00:00:00.000,"Credit Card","30-34"
"STU188835","Meera Verma","Male",31,"Master","Unemployed","Mobile","High",2024-08-15 00:00:00.000,"Debit Card","30-34"
"STU189746","Neha Verma","Male",31,"Master","Student","Mobile","High",2024-04-27 00:00:00.000,"UPI","30-34"
"STU192251","Isha Iyer","Male",31,"Master","Employed","Mobile","High",2024-10-02 00:00:00.000,"Debit Card","30-34"
"STU199915","Neha Kumar","Male",31,"Master","Unemployed","Mobile","High",2024-09-01 00:00:00.000,"UPI","30-34"
"STU100053","Isha Verma","Male",32,"Master","Unemployed","Mobile","High",2024-01-02 00:00:00.000,"UPI","30-34"
"STU100732","Meera Mehta","Male",32,"Master","Student","Mobile","High",2025-07-31 00:00:00.000,"UPI","30-34"
"STU102363","Isha Desai","Male",32,"Master","Student","Mobile","High",2025-07-27 00:00:00.000,"Free","30-34"
"STU103140","Aditya Singh","Male",32,"Master","Student","Mobile","High",2024-10-29 00:00:00.000,"Debit Card","30-34"
"STU103974","Sakshi Gupta","Male",32,"Master","Unemployed","Mobile","High",2025-06-15 00:00:00.000,"Debit Card","30-34"
"STU105205","Sneha Iyer","Male",32,"Master","Employed","Mobile","High",2024-10-17 00:00:00.000,"UPI","30-34"
"STU105584","Vivaan Verma","Male",32,"Master","Student","Mobile","High",2024-07-08 00:00:00.000,"UPI","30-34"
"STU106905","Rahul Nair","Male",32,"Master","Employed","Mobile","High",2024-04-14 00:00:00.000,"Credit Card","30-34"
"STU107211","Pooja Iyer","Male",32,"Master","Employed","Mobile","High",2024-06-07 00:00:00.000,"NetBanking","30-34"
"STU108042","Sai Mehta","Male",32,"Master","Employed","Mobile","High",2024-12-12 00:00:00.000,"UPI","30-34"
"STU108647","Arjun Kumar","Male",32,"Master","Student","Mobile","High",2025-07-31 00:00:00.000,"Debit Card","30-34"
"STU109676","Vivaan Mehta","Male",32,"Master","Employed","Mobile","High",2025-02-17 00:00:00.000,"Scholarship","30-34"
